"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2021"	"2021"	"May, 2021"	"2021/05"	4658	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Jun., 2021"	"2021/06"	4441	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Jul., 2021"	"2021/07"	4655	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Aug., 2021"	"2021/08"	6378	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Sep., 2021"	"2021/09"	6465	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Oct., 2021"	"2021/10"	5313	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Nov., 2021"	"2021/11"	4812	Not Applicable	Not Applicable
	"Alabama"	"01"	"2021"	"2021"	"Dec., 2021"	"2021/12"	5060	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Jan., 2022"	"2022/01"	6453	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Feb., 2022"	"2022/02"	5736	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Mar., 2022"	"2022/03"	4803	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Apr., 2022"	"2022/04"	4321	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"May, 2022"	"2022/05"	4365	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Jun., 2022"	"2022/06"	4400	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Jul., 2022"	"2022/07"	4599	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Aug., 2022"	"2022/08"	4555	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Sep., 2022"	"2022/09"	4450	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Oct., 2022"	"2022/10"	4842	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Nov., 2022"	"2022/11"	4666	Not Applicable	Not Applicable
	"Alabama"	"01"	"2022"	"2022"	"Dec., 2022"	"2022/12"	5099	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	5135	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	4566	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	4731	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	4436	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	4680	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	4219	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	4526	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	4588	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	4358	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	4485	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	4504	Not Applicable	Not Applicable
	"Alabama"	"01"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	5222	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Jan., 2020"	"2020/01"	387	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Feb., 2020"	"2020/02"	332	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Mar., 2020"	"2020/03"	319	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Apr., 2020"	"2020/04"	330	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"May, 2020"	"2020/05"	345	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Jun., 2020"	"2020/06"	331	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Jul., 2020"	"2020/07"	380	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Aug., 2020"	"2020/08"	392	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Sep., 2020"	"2020/09"	391	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Oct., 2020"	"2020/10"	421	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Nov., 2020"	"2020/11"	463	Not Applicable	Not Applicable
	"Alaska"	"02"	"2020"	"2020"	"Dec., 2020"	"2020/12"	471	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Jan., 2021"	"2021/01"	429	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Feb., 2021"	"2021/02"	334	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Mar., 2021"	"2021/03"	374	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Apr., 2021"	"2021/04"	373	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"May, 2021"	"2021/05"	378	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Jun., 2021"	"2021/06"	370	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Jul., 2021"	"2021/07"	418	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Aug., 2021"	"2021/08"	535	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Sep., 2021"	"2021/09"	606	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Oct., 2021"	"2021/10"	670	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Nov., 2021"	"2021/11"	546	Not Applicable	Not Applicable
	"Alaska"	"02"	"2021"	"2021"	"Dec., 2021"	"2021/12"	513	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Jan., 2022"	"2022/01"	486	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Feb., 2022"	"2022/02"	395	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Mar., 2022"	"2022/03"	405	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Apr., 2022"	"2022/04"	379	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"May, 2022"	"2022/05"	396	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Jun., 2022"	"2022/06"	421	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Jul., 2022"	"2022/07"	432	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Aug., 2022"	"2022/08"	418	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Sep., 2022"	"2022/09"	419	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Oct., 2022"	"2022/10"	424	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Nov., 2022"	"2022/11"	393	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Dec., 2022"	"2022/12"	493	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	458	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	388	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	406	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	409	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	379	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	394	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	379	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	401	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	430	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	412	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	440	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	451	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Jan., 2020"	"2020/01"	5511	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Feb., 2020"	"2020/02"	5131	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Mar., 2020"	"2020/03"	5626	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Apr., 2020"	"2020/04"	5591	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"May, 2020"	"2020/05"	5549	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Jun., 2020"	"2020/06"	6125	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Jul., 2020"	"2020/07"	7864	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Aug., 2020"	"2020/08"	6290	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Sep., 2020"	"2020/09"	5079	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Oct., 2020"	"2020/10"	5266	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Nov., 2020"	"2020/11"	5828	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Dec., 2020"	"2020/12"	8883	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Jan., 2021"	"2021/01"	9911	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Feb., 2021"	"2021/02"	6401	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Mar., 2021"	"2021/03"	5806	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Apr., 2021"	"2021/04"	5202	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"May, 2021"	"2021/05"	5418	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Jun., 2021"	"2021/06"	5358	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Jul., 2021"	"2021/07"	5380	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Aug., 2021"	"2021/08"	6292	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Sep., 2021"	"2021/09"	6477	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Oct., 2021"	"2021/10"	6512	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Nov., 2021"	"2021/11"	7075	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Dec., 2021"	"2021/12"	8061	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Jan., 2022"	"2022/01"	8143	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Feb., 2022"	"2022/02"	6557	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Mar., 2022"	"2022/03"	5972	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Apr., 2022"	"2022/04"	5316	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"May, 2022"	"2022/05"	5518	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Jun., 2022"	"2022/06"	5282	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Jul., 2022"	"2022/07"	5733	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Aug., 2022"	"2022/08"	5336	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Sep., 2022"	"2022/09"	5184	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Oct., 2022"	"2022/10"	5341	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Nov., 2022"	"2022/11"	5888	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Dec., 2022"	"2022/12"	6585	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	6208	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	5447	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	5858	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	5715	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	5401	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	5095	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	5586	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	5242	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	4920	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	5386	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	5328	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	6006	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2803	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2691	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2726	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2552	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"May, 2020"	"2020/05"	2624	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2752	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Jul., 2020"	"2020/07"	2947	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Aug., 2020"	"2020/08"	3181	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Sep., 2020"	"2020/09"	3073	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Oct., 2020"	"2020/10"	3324	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3603	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Dec., 2020"	"2020/12"	3994	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Jan., 2021"	"2021/01"	4063	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Feb., 2021"	"2021/02"	3101	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Mar., 2021"	"2021/03"	2894	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Apr., 2021"	"2021/04"	2631	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"May, 2021"	"2021/05"	2827	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Jun., 2021"	"2021/06"	2727	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Jul., 2021"	"2021/07"	3144	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Aug., 2021"	"2021/08"	3776	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Sep., 2021"	"2021/09"	3406	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Oct., 2021"	"2021/10"	3244	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Nov., 2021"	"2021/11"	3051	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3371	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Jan., 2022"	"2022/01"	3855	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Feb., 2022"	"2022/02"	3428	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Mar., 2022"	"2022/03"	3040	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Apr., 2022"	"2022/04"	2661	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"May, 2022"	"2022/05"	2758	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Jun., 2022"	"2022/06"	2742	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Jul., 2022"	"2022/07"	2802	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Aug., 2022"	"2022/08"	2789	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Sep., 2022"	"2022/09"	2787	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Oct., 2022"	"2022/10"	2938	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Nov., 2022"	"2022/11"	2933	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Dec., 2022"	"2022/12"	3315	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	3199	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	2709	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	2934	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	2719	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	2731	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	2615	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	2735	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	2718	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	2786	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	2869	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	2733	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	3101	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jan., 2020"	"2020/01"	24593	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Feb., 2020"	"2020/02"	22768	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Mar., 2020"	"2020/03"	24012	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Apr., 2020"	"2020/04"	24517	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"May, 2020"	"2020/05"	23780	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jun., 2020"	"2020/06"	22761	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jul., 2020"	"2020/07"	25982	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Aug., 2020"	"2020/08"	26098	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Sep., 2020"	"2020/09"	23200	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Oct., 2020"	"2020/10"	23214	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Nov., 2020"	"2020/11"	25199	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Dec., 2020"	"2020/12"	39556	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jan., 2021"	"2021/01"	46441	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Feb., 2021"	"2021/02"	28781	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Mar., 2021"	"2021/03"	25452	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Apr., 2021"	"2021/04"	22031	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"May, 2021"	"2021/05"	22170	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jun., 2021"	"2021/06"	21353	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jul., 2021"	"2021/07"	22361	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Aug., 2021"	"2021/08"	25649	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Sep., 2021"	"2021/09"	25850	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Oct., 2021"	"2021/10"	25774	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Nov., 2021"	"2021/11"	24507	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Dec., 2021"	"2021/12"	27429	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Jan., 2022"	"2022/01"	33419	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Feb., 2022"	"2022/02"	27271	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Mar., 2022"	"2022/03"	24218	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Apr., 2022"	"2022/04"	22009	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"May, 2022"	"2022/05"	22860	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Jun., 2022"	"2022/06"	22519	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Jul., 2022"	"2022/07"	23893	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Aug., 2022"	"2022/08"	23698	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Sep., 2022"	"2022/09"	22967	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Oct., 2022"	"2022/10"	22706	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Nov., 2022"	"2022/11"	24679	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Dec., 2022"	"2022/12"	28655	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	26796	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	23580	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	25319	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	23204	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	22635	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	21700	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	22128	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	22286	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	21726	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	22808	Not Applicable	Not Applicable
