"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2021"	"2021"	"Dec., 2021"	"2021/12"	538	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Jan., 2022"	"2022/01"	513	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Feb., 2022"	"2022/02"	425	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Mar., 2022"	"2022/03"	442	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Apr., 2022"	"2022/04"	406	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"May, 2022"	"2022/05"	422	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Jun., 2022"	"2022/06"	460	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Jul., 2022"	"2022/07"	477	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Aug., 2022"	"2022/08"	456	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Sep., 2022"	"2022/09"	438	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Oct., 2022"	"2022/10"	459	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Nov., 2022"	"2022/11"	427	Not Applicable	Not Applicable
	"Alaska"	"02"	"2022"	"2022"	"Dec., 2022"	"2022/12"	525	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	494	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	415	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	429	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	436	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	427	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	428	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	408	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	439	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	469	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	447	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	471	Not Applicable	Not Applicable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	477	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Jan., 2020"	"2020/01"	5743	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Feb., 2020"	"2020/02"	5351	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Mar., 2020"	"2020/03"	5846	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Apr., 2020"	"2020/04"	5810	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"May, 2020"	"2020/05"	5834	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Jun., 2020"	"2020/06"	6439	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Jul., 2020"	"2020/07"	8216	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Aug., 2020"	"2020/08"	6586	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Sep., 2020"	"2020/09"	5343	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Oct., 2020"	"2020/10"	5523	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Nov., 2020"	"2020/11"	6075	Not Applicable	Not Applicable
	"Arizona"	"04"	"2020"	"2020"	"Dec., 2020"	"2020/12"	9137	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Jan., 2021"	"2021/01"	10216	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Feb., 2021"	"2021/02"	6641	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Mar., 2021"	"2021/03"	6081	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Apr., 2021"	"2021/04"	5442	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"May, 2021"	"2021/05"	5703	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Jun., 2021"	"2021/06"	5661	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Jul., 2021"	"2021/07"	5709	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Aug., 2021"	"2021/08"	6643	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Sep., 2021"	"2021/09"	6771	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Oct., 2021"	"2021/10"	6800	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Nov., 2021"	"2021/11"	7337	Not Applicable	Not Applicable
	"Arizona"	"04"	"2021"	"2021"	"Dec., 2021"	"2021/12"	8390	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Jan., 2022"	"2022/01"	8435	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Feb., 2022"	"2022/02"	6792	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Mar., 2022"	"2022/03"	6230	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Apr., 2022"	"2022/04"	5568	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"May, 2022"	"2022/05"	5732	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Jun., 2022"	"2022/06"	5515	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Jul., 2022"	"2022/07"	6024	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Aug., 2022"	"2022/08"	5607	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Sep., 2022"	"2022/09"	5419	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Oct., 2022"	"2022/10"	5583	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Nov., 2022"	"2022/11"	6137	Not Applicable	Not Applicable
	"Arizona"	"04"	"2022"	"2022"	"Dec., 2022"	"2022/12"	6829	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	6432	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	5668	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	6124	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	5955	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	5675	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	5313	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	5836	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	5482	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	5153	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	5601	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	5539	Not Applicable	Not Applicable
	"Arizona"	"04"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	6216	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Jan., 2020"	"2020/01"	2891	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Feb., 2020"	"2020/02"	2772	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Mar., 2020"	"2020/03"	2818	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Apr., 2020"	"2020/04"	2657	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"May, 2020"	"2020/05"	2729	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Jun., 2020"	"2020/06"	2868	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Jul., 2020"	"2020/07"	3047	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Aug., 2020"	"2020/08"	3268	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Sep., 2020"	"2020/09"	3169	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Oct., 2020"	"2020/10"	3427	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Nov., 2020"	"2020/11"	3691	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2020"	"2020"	"Dec., 2020"	"2020/12"	4097	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Jan., 2021"	"2021/01"	4162	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Feb., 2021"	"2021/02"	3188	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Mar., 2021"	"2021/03"	3004	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Apr., 2021"	"2021/04"	2746	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"May, 2021"	"2021/05"	2945	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Jun., 2021"	"2021/06"	2832	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Jul., 2021"	"2021/07"	3261	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Aug., 2021"	"2021/08"	3887	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Sep., 2021"	"2021/09"	3542	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Oct., 2021"	"2021/10"	3370	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Nov., 2021"	"2021/11"	3156	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2021"	"2021"	"Dec., 2021"	"2021/12"	3496	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Jan., 2022"	"2022/01"	3956	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Feb., 2022"	"2022/02"	3514	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Mar., 2022"	"2022/03"	3137	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Apr., 2022"	"2022/04"	2765	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"May, 2022"	"2022/05"	2881	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Jun., 2022"	"2022/06"	2828	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Jul., 2022"	"2022/07"	2893	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Aug., 2022"	"2022/08"	2899	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Sep., 2022"	"2022/09"	2875	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Oct., 2022"	"2022/10"	3036	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Nov., 2022"	"2022/11"	3025	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2022"	"2022"	"Dec., 2022"	"2022/12"	3399	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	3289	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	2804	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	3009	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	2813	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	2831	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	2698	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	2833	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	2825	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	2859	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	2965	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	2805	Not Applicable	Not Applicable
	"Arkansas"	"05"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	3173	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jan., 2020"	"2020/01"	25431	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Feb., 2020"	"2020/02"	23525	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Mar., 2020"	"2020/03"	24793	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Apr., 2020"	"2020/04"	25364	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"May, 2020"	"2020/05"	24671	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jun., 2020"	"2020/06"	23682	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Jul., 2020"	"2020/07"	27033	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Aug., 2020"	"2020/08"	27195	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Sep., 2020"	"2020/09"	24182	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Oct., 2020"	"2020/10"	24228	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Nov., 2020"	"2020/11"	26209	Not Applicable	Not Applicable
	"California"	"06"	"2020"	"2020"	"Dec., 2020"	"2020/12"	40700	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jan., 2021"	"2021/01"	47708	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Feb., 2021"	"2021/02"	29741	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Mar., 2021"	"2021/03"	26467	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Apr., 2021"	"2021/04"	22985	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"May, 2021"	"2021/05"	23161	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jun., 2021"	"2021/06"	22402	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Jul., 2021"	"2021/07"	23431	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Aug., 2021"	"2021/08"	26711	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Sep., 2021"	"2021/09"	26961	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Oct., 2021"	"2021/10"	26867	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Nov., 2021"	"2021/11"	25479	Not Applicable	Not Applicable
	"California"	"06"	"2021"	"2021"	"Dec., 2021"	"2021/12"	28415	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Jan., 2022"	"2022/01"	34479	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Feb., 2022"	"2022/02"	28176	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Mar., 2022"	"2022/03"	25147	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Apr., 2022"	"2022/04"	22928	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"May, 2022"	"2022/05"	23772	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Jun., 2022"	"2022/06"	23493	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Jul., 2022"	"2022/07"	24889	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Aug., 2022"	"2022/08"	24684	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Sep., 2022"	"2022/09"	23962	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Oct., 2022"	"2022/10"	23637	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Nov., 2022"	"2022/11"	25536	Not Applicable	Not Applicable
	"California"	"06"	"2022"	"2022"	"Dec., 2022"	"2022/12"	29592	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	27765	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	24337	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	26201	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	24101	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	23517	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	22628	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	23093	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	23187	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	22568	Not Applicable	Not Applicable
	"California"	"06"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	23640	Not Applicable	Not Applicable
